gene_id	PS
pgi|0000000000535026629|ti|535026|pi|0|	11
pgi|0000000005350262838|ti|535026|pi|0|	2
pgi|0000000005350261392|ti|535026|pi|0|	2
pgi|0000000000535026825|ti|535026|pi|0|	1
pgi|0000000005350263073|ti|535026|pi|0|	1
pgi|0000000005350263217|ti|535026|pi|0|	1
pgi|0000000005350261178|ti|535026|pi|0|	6
pgi|0000000000535026838|ti|535026|pi|0|	5
pgi|0000000005350261559|ti|535026|pi|0|	2
pgi|0000000005350261091|ti|535026|pi|0|	2
pgi|0000000005350263507|ti|535026|pi|0|	2
pgi|0000000005350263983|ti|535026|pi|0|	2
pgi|0000000000535026275|ti|535026|pi|0|	6
pgi|0000000005350261197|ti|535026|pi|0|	6
pgi|0000000005350262837|ti|535026|pi|0|	7
pgi|0000000005350261679|ti|535026|pi|0|	3
pgi|0000000005350263684|ti|535026|pi|0|	11
pgi|0000000000535026548|ti|535026|pi|0|	5
pgi|0000000000535026543|ti|535026|pi|0|	5
pgi|0000000005350263882|ti|535026|pi|0|	2
pgi|0000000005350264122|ti|535026|pi|0|	11
pgi|0000000005350262849|ti|535026|pi|0|	1
pgi|0000000000535026485|ti|535026|pi|0|	2
pgi|0000000005350263214|ti|535026|pi|0|	1
pgi|0000000005350261393|ti|535026|pi|0|	10
pgi|0000000005350264286|ti|535026|pi|0|	11
pgi|0000000005350261753|ti|535026|pi|0|	2
pgi|0000000005350261812|ti|535026|pi|0|	1
pgi|0000000005350264299|ti|535026|pi|0|	1
pgi|0000000005350264254|ti|535026|pi|0|	7
pgi|0000000005350261623|ti|535026|pi|0|	3
pgi|0000000005350261773|ti|535026|pi|0|	1
pgi|0000000005350262803|ti|535026|pi|0|	1
pgi|0000000005350262802|ti|535026|pi|0|	1
pgi|0000000005350262888|ti|535026|pi|0|	1
pgi|0000000005350262804|ti|535026|pi|0|	1
pgi|0000000000535026395|ti|535026|pi|0|	1
pgi|0000000005350261057|ti|535026|pi|0|	1
pgi|0000000005350261187|ti|535026|pi|0|	11
pgi|0000000000053502683|ti|535026|pi|0|	2
pgi|0000000000535026992|ti|535026|pi|0|	1
pgi|0000000005350264103|ti|535026|pi|0|	1
pgi|0000000000535026902|ti|535026|pi|0|	5
pgi|0000000000535026139|ti|535026|pi|0|	1
pgi|0000000005350261135|ti|535026|pi|0|	16
pgi|0000000005350263301|ti|535026|pi|0|	21
pgi|0000000005350264325|ti|535026|pi|0|	21
pgi|0000000005350263074|ti|535026|pi|0|	2
pgi|0000000005350263487|ti|535026|pi|0|	2
pgi|0000000005350262392|ti|535026|pi|0|	1
pgi|0000000005350263907|ti|535026|pi|0|	1
pgi|0000000005350261157|ti|535026|pi|0|	2
pgi|0000000005350261805|ti|535026|pi|0|	2
pgi|0000000005350263141|ti|535026|pi|0|	10
pgi|0000000005350262891|ti|535026|pi|0|	1
pgi|0000000005350261606|ti|535026|pi|0|	2
pgi|0000000005350262479|ti|535026|pi|0|	1
pgi|0000000005350263026|ti|535026|pi|0|	8
pgi|0000000005350262288|ti|535026|pi|0|	5
pgi|0000000005350261051|ti|535026|pi|0|	5
pgi|0000000005350262351|ti|535026|pi|0|	1
pgi|0000000005350263685|ti|535026|pi|0|	1
pgi|0000000005350264045|ti|535026|pi|0|	1
pgi|0000000005350263717|ti|535026|pi|0|	1
pgi|0000000005350261174|ti|535026|pi|0|	9
pgi|0000000000535026611|ti|535026|pi|0|	2
pgi|0000000005350262654|ti|535026|pi|0|	2
pgi|0000000005350263299|ti|535026|pi|0|	15
pgi|0000000005350262915|ti|535026|pi|0|	2
pgi|0000000005350263912|ti|535026|pi|0|	2
pgi|0000000005350264199|ti|535026|pi|0|	3
pgi|0000000005350263019|ti|535026|pi|0|	3
pgi|0000000005350261951|ti|535026|pi|0|	9
pgi|0000000000535026431|ti|535026|pi|0|	5
pgi|0000000005350261627|ti|535026|pi|0|	1
pgi|0000000005350262104|ti|535026|pi|0|	11
pgi|0000000005350261992|ti|535026|pi|0|	11
pgi|0000000000535026834|ti|535026|pi|0|	8
pgi|0000000005350261738|ti|535026|pi|0|	2
pgi|0000000005350261987|ti|535026|pi|0|	2
pgi|0000000005350263966|ti|535026|pi|0|	1
pgi|0000000005350264097|ti|535026|pi|0|	2
pgi|0000000005350261516|ti|535026|pi|0|	1
pgi|0000000005350261758|ti|535026|pi|0|	4
pgi|0000000000535026256|ti|535026|pi|0|	4
pgi|0000000005350262069|ti|535026|pi|0|	8
pgi|0000000005350264330|ti|535026|pi|0|	9
pgi|0000000000535026150|ti|535026|pi|0|	1
pgi|0000000005350262776|ti|535026|pi|0|	1
pgi|0000000005350263016|ti|535026|pi|0|	9
pgi|0000000005350262304|ti|535026|pi|0|	5
pgi|0000000005350263228|ti|535026|pi|0|	9
pgi|0000000005350261581|ti|535026|pi|0|	1
pgi|0000000005350262974|ti|535026|pi|0|	1
pgi|0000000000535026628|ti|535026|pi|0|	1
pgi|0000000005350264230|ti|535026|pi|0|	1
pgi|0000000005350262823|ti|535026|pi|0|	5
pgi|0000000005350263586|ti|535026|pi|0|	1
pgi|0000000005350262980|ti|535026|pi|0|	1
pgi|0000000005350261743|ti|535026|pi|0|	11
pgi|0000000005350261153|ti|535026|pi|0|	5
pgi|0000000005350261152|ti|535026|pi|0|	5
pgi|0000000005350262528|ti|535026|pi|0|	2
pgi|0000000005350262872|ti|535026|pi|0|	4
pgi|0000000005350261225|ti|535026|pi|0|	1
pgi|0000000005350261911|ti|535026|pi|0|	1
pgi|0000000005350263327|ti|535026|pi|0|	1
pgi|0000000005350262033|ti|535026|pi|0|	1
pgi|0000000005350261255|ti|535026|pi|0|	2
pgi|0000000005350262572|ti|535026|pi|0|	2
pgi|0000000005350262589|ti|535026|pi|0|	9
pgi|0000000005350264028|ti|535026|pi|0|	4
pgi|0000000005350261604|ti|535026|pi|0|	2
pgi|0000000000535026612|ti|535026|pi|0|	2
pgi|0000000005350263783|ti|535026|pi|0|	5
pgi|0000000005350261611|ti|535026|pi|0|	2
pgi|0000000000535026413|ti|535026|pi|0|	2
pgi|0000000005350261093|ti|535026|pi|0|	9
pgi|0000000005350264291|ti|535026|pi|0|	4
pgi|0000000005350264323|ti|535026|pi|0|	21
pgi|0000000000535026887|ti|535026|pi|0|	11
pgi|0000000005350261002|ti|535026|pi|0|	1
pgi|0000000005350263877|ti|535026|pi|0|	9
pgi|0000000005350261675|ti|535026|pi|0|	4
pgi|0000000005350261082|ti|535026|pi|0|	2
pgi|0000000005350261457|ti|535026|pi|0|	5
pgi|0000000005350261556|ti|535026|pi|0|	5
pgi|0000000005350262839|ti|535026|pi|0|	1
pgi|0000000000535026415|ti|535026|pi|0|	1
pgi|0000000005350262640|ti|535026|pi|0|	11
pgi|0000000000053502647|ti|535026|pi|0|	1
pgi|0000000005350262738|ti|535026|pi|0|	1
pgi|0000000005350261775|ti|535026|pi|0|	12
pgi|0000000000535026974|ti|535026|pi|0|	8
pgi|0000000000535026742|ti|535026|pi|0|	11
pgi|0000000005350264094|ti|535026|pi|0|	2
pgi|0000000005350263437|ti|535026|pi|0|	1
pgi|0000000005350262221|ti|535026|pi|0|	2
pgi|0000000005350263823|ti|535026|pi|0|	11
pgi|0000000000535026115|ti|535026|pi|0|	1
pgi|0000000005350264076|ti|535026|pi|0|	8
pgi|0000000005350264181|ti|535026|pi|0|	11
pgi|0000000000535026110|ti|535026|pi|0|	1
pgi|0000000005350261211|ti|535026|pi|0|	1
pgi|0000000005350263103|ti|535026|pi|0|	9
pgi|0000000005350263549|ti|535026|pi|0|	2
pgi|0000000005350262599|ti|535026|pi|0|	4
pgi|0000000005350262488|ti|535026|pi|0|	1
pgi|0000000000053502624|ti|535026|pi|0|	4
pgi|0000000005350262967|ti|535026|pi|0|	9
pgi|0000000005350262041|ti|535026|pi|0|	11
pgi|0000000005350262438|ti|535026|pi|0|	9
pgi|0000000005350263504|ti|535026|pi|0|	2
pgi|0000000005350264083|ti|535026|pi|0|	2
pgi|0000000005350262204|ti|535026|pi|0|	2
pgi|0000000005350263332|ti|535026|pi|0|	3
pgi|0000000005350261042|ti|535026|pi|0|	1
pgi|0000000005350263515|ti|535026|pi|0|	2
pgi|0000000005350262624|ti|535026|pi|0|	2
pgi|0000000005350261050|ti|535026|pi|0|	5
pgi|0000000005350263471|ti|535026|pi|0|	2
pgi|0000000005350261915|ti|535026|pi|0|	1
pgi|0000000005350262478|ti|535026|pi|0|	1
pgi|0000000005350262956|ti|535026|pi|0|	8
pgi|0000000005350262778|ti|535026|pi|0|	2
pgi|0000000000053502658|ti|535026|pi|0|	2
pgi|0000000005350261001|ti|535026|pi|0|	11
pgi|0000000005350264153|ti|535026|pi|0|	5
pgi|0000000005350262148|ti|535026|pi|0|	5
pgi|0000000005350264148|ti|535026|pi|0|	5
pgi|0000000005350261920|ti|535026|pi|0|	1
pgi|0000000005350263951|ti|535026|pi|0|	18
pgi|0000000005350262631|ti|535026|pi|0|	9
pgi|0000000005350261137|ti|535026|pi|0|	1
pgi|0000000000053502620|ti|535026|pi|0|	2
pgi|0000000005350264324|ti|535026|pi|0|	21
pgi|0000000000535026170|ti|535026|pi|0|	1
pgi|0000000000535026805|ti|535026|pi|0|	1
pgi|0000000005350263272|ti|535026|pi|0|	11
pgi|0000000005350263710|ti|535026|pi|0|	11
pgi|0000000005350261962|ti|535026|pi|0|	11
pgi|0000000005350262335|ti|535026|pi|0|	1
pgi|0000000005350262485|ti|535026|pi|0|	1
pgi|0000000000535026858|ti|535026|pi|0|	1
pgi|0000000000053502629|ti|535026|pi|0|	2
pgi|0000000000535026209|ti|535026|pi|0|	8
pgi|0000000005350263989|ti|535026|pi|0|	9
pgi|0000000005350261074|ti|535026|pi|0|	1
pgi|0000000000535026886|ti|535026|pi|0|	1
pgi|0000000000535026134|ti|535026|pi|0|	1
pgi|0000000005350263952|ti|535026|pi|0|	18
pgi|0000000005350262942|ti|535026|pi|0|	13
pgi|0000000005350261003|ti|535026|pi|0|	2
pgi|0000000005350262417|ti|535026|pi|0|	4
pgi|0000000005350262184|ti|535026|pi|0|	11
pgi|0000000000535026151|ti|535026|pi|0|	2
pgi|0000000005350261597|ti|535026|pi|0|	1
pgi|0000000000535026382|ti|535026|pi|0|	1
pgi|0000000005350263245|ti|535026|pi|0|	5
pgi|0000000005350261258|ti|535026|pi|0|	5
pgi|0000000005350262112|ti|535026|pi|0|	5
pgi|0000000005350262569|ti|535026|pi|0|	5
pgi|0000000005350263634|ti|535026|pi|0|	12
pgi|0000000005350263698|ti|535026|pi|0|	3
pgi|0000000005350264306|ti|535026|pi|0|	21
pgi|0000000000535026258|ti|535026|pi|0|	13
pgi|0000000005350261703|ti|535026|pi|0|	5
pgi|0000000005350261994|ti|535026|pi|0|	19
pgi|0000000005350262025|ti|535026|pi|0|	12
pgi|0000000005350262057|ti|535026|pi|0|	19
pgi|0000000005350262155|ti|535026|pi|0|	19
pgi|0000000005350262464|ti|535026|pi|0|	11
pgi|0000000005350262494|ti|535026|pi|0|	13
pgi|0000000005350262106|ti|535026|pi|0|	9
pgi|0000000005350262601|ti|535026|pi|0|	1
pgi|0000000000535026912|ti|535026|pi|0|	1
pgi|0000000005350263831|ti|535026|pi|0|	9
pgi|0000000005350263997|ti|535026|pi|0|	11
pgi|0000000000535026200|ti|535026|pi|0|	11
pgi|0000000005350262142|ti|535026|pi|0|	12
pgi|0000000005350261879|ti|535026|pi|0|	12
pgi|0000000005350262326|ti|535026|pi|0|	4
pgi|0000000000535026472|ti|535026|pi|0|	2
pgi|0000000000535026777|ti|535026|pi|0|	8
pgi|0000000000535026397|ti|535026|pi|0|	2
pgi|0000000005350262109|ti|535026|pi|0|	11
pgi|0000000005350263894|ti|535026|pi|0|	15
pgi|0000000005350264246|ti|535026|pi|0|	21
pgi|0000000005350264310|ti|535026|pi|0|	21
pgi|0000000005350262014|ti|535026|pi|0|	19
pgi|0000000005350262079|ti|535026|pi|0|	2
pgi|0000000000535026587|ti|535026|pi|0|	1
pgi|0000000000535026512|ti|535026|pi|0|	2
pgi|0000000005350263199|ti|535026|pi|0|	4
pgi|0000000000535026568|ti|535026|pi|0|	12
pgi|0000000005350263703|ti|535026|pi|0|	5
pgi|0000000005350263405|ti|535026|pi|0|	1
pgi|0000000005350264217|ti|535026|pi|0|	1
pgi|0000000005350262863|ti|535026|pi|0|	1
pgi|0000000000535026176|ti|535026|pi|0|	2
pgi|0000000005350264154|ti|535026|pi|0|	2
pgi|0000000005350261447|ti|535026|pi|0|	2
pgi|0000000005350261699|ti|535026|pi|0|	1
pgi|0000000005350261295|ti|535026|pi|0|	1
pgi|0000000005350261297|ti|535026|pi|0|	1
pgi|0000000005350262308|ti|535026|pi|0|	1
pgi|0000000005350261542|ti|535026|pi|0|	2
pgi|0000000000535026620|ti|535026|pi|0|	11
pgi|0000000005350264151|ti|535026|pi|0|	15
pgi|0000000000053502648|ti|535026|pi|0|	1
pgi|0000000005350263796|ti|535026|pi|0|	1
pgi|0000000005350261028|ti|535026|pi|0|	1
pgi|0000000005350261939|ti|535026|pi|0|	1
pgi|0000000000535026126|ti|535026|pi|0|	1
pgi|0000000000535026958|ti|535026|pi|0|	1
pgi|0000000000535026959|ti|535026|pi|0|	1
pgi|0000000005350261725|ti|535026|pi|0|	4
pgi|0000000005350262524|ti|535026|pi|0|	9
pgi|0000000005350261219|ti|535026|pi|0|	1
pgi|0000000005350264308|ti|535026|pi|0|	1
pgi|0000000005350263323|ti|535026|pi|0|	2
pgi|0000000005350262031|ti|535026|pi|0|	11
pgi|0000000005350263238|ti|535026|pi|0|	1
pgi|0000000005350262271|ti|535026|pi|0|	4
pgi|0000000005350262545|ti|535026|pi|0|	1
pgi|0000000005350264190|ti|535026|pi|0|	1
pgi|0000000005350263535|ti|535026|pi|0|	1
pgi|0000000005350264228|ti|535026|pi|0|	11
pgi|0000000000535026111|ti|535026|pi|0|	1
pgi|0000000000535026346|ti|535026|pi|0|	4
pgi|0000000005350263628|ti|535026|pi|0|	14
pgi|0000000005350262132|ti|535026|pi|0|	3
pgi|0000000005350261263|ti|535026|pi|0|	3
pgi|0000000005350261880|ti|535026|pi|0|	15
pgi|0000000000535026187|ti|535026|pi|0|	2
pgi|0000000005350262698|ti|535026|pi|0|	2
pgi|0000000005350262218|ti|535026|pi|0|	11
pgi|0000000005350261877|ti|535026|pi|0|	11
pgi|0000000005350262141|ti|535026|pi|0|	11
pgi|0000000005350264315|ti|535026|pi|0|	21
pgi|0000000000535026402|ti|535026|pi|0|	2
pgi|0000000005350262669|ti|535026|pi|0|	2
pgi|0000000005350262668|ti|535026|pi|0|	2
pgi|0000000005350262077|ti|535026|pi|0|	11
pgi|0000000005350263631|ti|535026|pi|0|	13
pgi|0000000005350263722|ti|535026|pi|0|	1
pgi|0000000005350263699|ti|535026|pi|0|	16
pgi|0000000005350264275|ti|535026|pi|0|	21
pgi|0000000005350263662|ti|535026|pi|0|	1
pgi|0000000005350261376|ti|535026|pi|0|	2
pgi|0000000005350263675|ti|535026|pi|0|	1
pgi|0000000005350263928|ti|535026|pi|0|	1
pgi|0000000000535026802|ti|535026|pi|0|	2
pgi|0000000005350262487|ti|535026|pi|0|	8
pgi|0000000005350261599|ti|535026|pi|0|	5
pgi|0000000005350261669|ti|535026|pi|0|	2
pgi|0000000005350261449|ti|535026|pi|0|	1
pgi|0000000005350261654|ti|535026|pi|0|	4
pgi|0000000000535026273|ti|535026|pi|0|	11
pgi|0000000005350262689|ti|535026|pi|0|	2
pgi|0000000005350262294|ti|535026|pi|0|	2
pgi|0000000000535026174|ti|535026|pi|0|	2
pgi|0000000005350264138|ti|535026|pi|0|	2
pgi|0000000005350262661|ti|535026|pi|0|	2
pgi|0000000000535026936|ti|535026|pi|0|	2
pgi|0000000005350263923|ti|535026|pi|0|	3
pgi|0000000005350263497|ti|535026|pi|0|	2
pgi|0000000005350263763|ti|535026|pi|0|	4
pgi|0000000005350261504|ti|535026|pi|0|	3
pgi|0000000005350261503|ti|535026|pi|0|	3
pgi|0000000005350262594|ti|535026|pi|0|	1
pgi|0000000005350264267|ti|535026|pi|0|	2
pgi|0000000005350262005|ti|535026|pi|0|	12
pgi|0000000005350262037|ti|535026|pi|0|	19
pgi|0000000005350262101|ti|535026|pi|0|	11
pgi|0000000005350264309|ti|535026|pi|0|	21
pgi|0000000005350264203|ti|535026|pi|0|	9
pgi|0000000000535026599|ti|535026|pi|0|	18
pgi|0000000005350263195|ti|535026|pi|0|	5
pgi|0000000005350261191|ti|535026|pi|0|	4
pgi|0000000005350262752|ti|535026|pi|0|	1
pgi|0000000000535026492|ti|535026|pi|0|	11
pgi|0000000005350263943|ti|535026|pi|0|	1
pgi|0000000005350261000|ti|535026|pi|0|	2
pgi|0000000005350262336|ti|535026|pi|0|	4
pgi|0000000005350261397|ti|535026|pi|0|	11
pgi|0000000005350261903|ti|535026|pi|0|	15
pgi|0000000005350261970|ti|535026|pi|0|	2
pgi|0000000005350261852|ti|535026|pi|0|	3
pgi|0000000005350263428|ti|535026|pi|0|	2
pgi|0000000005350261192|ti|535026|pi|0|	2
pgi|0000000005350263550|ti|535026|pi|0|	1
pgi|0000000000535026186|ti|535026|pi|0|	11
pgi|0000000005350263589|ti|535026|pi|0|	11
pgi|0000000005350261171|ti|535026|pi|0|	12
pgi|0000000005350264160|ti|535026|pi|0|	11
pgi|0000000005350263237|ti|535026|pi|0|	5
pgi|0000000000535026356|ti|535026|pi|0|	1
pgi|0000000005350263688|ti|535026|pi|0|	1
pgi|0000000005350261891|ti|535026|pi|0|	2
pgi|0000000005350263780|ti|535026|pi|0|	1
pgi|0000000005350263677|ti|535026|pi|0|	8
pgi|0000000005350261779|ti|535026|pi|0|	5
pgi|0000000005350263919|ti|535026|pi|0|	5
pgi|0000000005350262024|ti|535026|pi|0|	11
pgi|0000000000535026616|ti|535026|pi|0|	3
pgi|0000000005350263708|ti|535026|pi|0|	13
pgi|0000000005350263162|ti|535026|pi|0|	1
pgi|0000000005350262627|ti|535026|pi|0|	16
pgi|0000000000535026924|ti|535026|pi|0|	1
pgi|0000000005350262736|ti|535026|pi|0|	1
pgi|0000000005350264062|ti|535026|pi|0|	2
pgi|0000000005350261493|ti|535026|pi|0|	2
pgi|0000000005350261391|ti|535026|pi|0|	7
pgi|0000000000535026420|ti|535026|pi|0|	4
pgi|0000000005350261056|ti|535026|pi|0|	5
pgi|0000000005350261983|ti|535026|pi|0|	11
pgi|0000000005350261636|ti|535026|pi|0|	2
pgi|0000000005350262198|ti|535026|pi|0|	1
pgi|0000000005350262049|ti|535026|pi|0|	11
pgi|0000000005350262082|ti|535026|pi|0|	12
pgi|0000000005350262715|ti|535026|pi|0|	1
pgi|0000000005350262862|ti|535026|pi|0|	1
pgi|0000000005350262753|ti|535026|pi|0|	4
pgi|0000000000535026668|ti|535026|pi|0|	2
pgi|0000000005350262605|ti|535026|pi|0|	2
pgi|0000000005350262746|ti|535026|pi|0|	4
pgi|0000000005350263779|ti|535026|pi|0|	1
pgi|0000000005350264208|ti|535026|pi|0|	5
pgi|0000000005350261953|ti|535026|pi|0|	2
pgi|0000000000535026502|ti|535026|pi|0|	7
pgi|0000000005350262448|ti|535026|pi|0|	1
pgi|0000000005350263901|ti|535026|pi|0|	1
pgi|0000000000535026678|ti|535026|pi|0|	1
pgi|0000000000535026828|ti|535026|pi|0|	1
pgi|0000000005350261325|ti|535026|pi|0|	4
pgi|0000000000053502678|ti|535026|pi|0|	1
pgi|0000000005350262352|ti|535026|pi|0|	3
pgi|0000000005350261564|ti|535026|pi|0|	2
pgi|0000000000535026896|ti|535026|pi|0|	2
pgi|0000000005350263239|ti|535026|pi|0|	2
pgi|0000000005350261976|ti|535026|pi|0|	12
pgi|0000000000535026637|ti|535026|pi|0|	1
pgi|0000000005350263342|ti|535026|pi|0|	2
pgi|0000000005350261086|ti|535026|pi|0|	2
pgi|0000000005350263640|ti|535026|pi|0|	4
pgi|0000000005350261206|ti|535026|pi|0|	1
pgi|0000000005350263025|ti|535026|pi|0|	1
pgi|0000000005350263135|ti|535026|pi|0|	1
pgi|0000000005350263752|ti|535026|pi|0|	1
pgi|0000000005350264139|ti|535026|pi|0|	5
pgi|0000000005350262047|ti|535026|pi|0|	19
pgi|0000000005350262559|ti|535026|pi|0|	12
pgi|0000000005350262481|ti|535026|pi|0|	9
pgi|0000000005350263290|ti|535026|pi|0|	2
pgi|0000000005350263146|ti|535026|pi|0|	1
pgi|0000000005350264298|ti|535026|pi|0|	5
pgi|0000000005350262334|ti|535026|pi|0|	5
pgi|0000000005350262178|ti|535026|pi|0|	1
pgi|0000000005350261151|ti|535026|pi|0|	9
pgi|0000000005350264305|ti|535026|pi|0|	21
pgi|0000000005350264240|ti|535026|pi|0|	2
pgi|0000000005350263494|ti|535026|pi|0|	2
pgi|0000000005350261834|ti|535026|pi|0|	8
pgi|0000000005350263758|ti|535026|pi|0|	11
pgi|0000000005350263689|ti|535026|pi|0|	1
pgi|0000000005350263840|ti|535026|pi|0|	5
pgi|0000000005350263526|ti|535026|pi|0|	18
pgi|0000000005350261831|ti|535026|pi|0|	2
pgi|0000000005350264095|ti|535026|pi|0|	13
pgi|0000000005350263949|ti|535026|pi|0|	1
pgi|0000000005350263982|ti|535026|pi|0|	13
pgi|0000000005350263101|ti|535026|pi|0|	2
pgi|0000000005350261242|ti|535026|pi|0|	11
pgi|0000000005350262587|ti|535026|pi|0|	11
pgi|0000000005350261444|ti|535026|pi|0|	5
pgi|0000000005350262716|ti|535026|pi|0|	4
pgi|0000000005350262717|ti|535026|pi|0|	1
pgi|0000000005350262445|ti|535026|pi|0|	11
pgi|0000000000535026102|ti|535026|pi|0|	1
pgi|0000000005350261111|ti|535026|pi|0|	9
pgi|0000000005350262867|ti|535026|pi|0|	1
pgi|0000000005350262782|ti|535026|pi|0|	2
pgi|0000000005350262772|ti|535026|pi|0|	1
pgi|0000000005350261005|ti|535026|pi|0|	5
pgi|0000000005350261412|ti|535026|pi|0|	1
pgi|0000000005350263447|ti|535026|pi|0|	9
pgi|0000000005350263289|ti|535026|pi|0|	5
pgi|0000000005350264146|ti|535026|pi|0|	15
pgi|0000000005350263819|ti|535026|pi|0|	2
pgi|0000000000535026573|ti|535026|pi|0|	2
pgi|0000000005350262270|ti|535026|pi|0|	4
pgi|0000000005350262633|ti|535026|pi|0|	1
pgi|0000000005350262830|ti|535026|pi|0|	1
pgi|0000000005350262153|ti|535026|pi|0|	1
pgi|0000000005350262093|ti|535026|pi|0|	3
pgi|0000000005350262293|ti|535026|pi|0|	8
pgi|0000000005350264059|ti|535026|pi|0|	1
pgi|0000000005350262725|ti|535026|pi|0|	1
pgi|0000000005350261647|ti|535026|pi|0|	1
pgi|0000000005350261512|ti|535026|pi|0|	1
pgi|0000000000535026509|ti|535026|pi|0|	8
pgi|0000000005350263234|ti|535026|pi|0|	1
pgi|0000000005350263231|ti|535026|pi|0|	1
pgi|0000000005350264027|ti|535026|pi|0|	4
pgi|0000000005350262122|ti|535026|pi|0|	9
pgi|0000000005350261929|ti|535026|pi|0|	9
pgi|0000000005350263915|ti|535026|pi|0|	1
pgi|0000000005350263657|ti|535026|pi|0|	1
pgi|0000000005350261827|ti|535026|pi|0|	9
pgi|0000000005350262598|ti|535026|pi|0|	5
pgi|0000000005350261172|ti|535026|pi|0|	5
pgi|0000000005350262607|ti|535026|pi|0|	9
pgi|0000000005350262124|ti|535026|pi|0|	5
pgi|0000000005350262048|ti|535026|pi|0|	19
pgi|0000000005350262842|ti|535026|pi|0|	14
pgi|0000000005350262320|ti|535026|pi|0|	1
pgi|0000000005350262834|ti|535026|pi|0|	2
pgi|0000000005350261147|ti|535026|pi|0|	1
pgi|0000000005350262750|ti|535026|pi|0|	2
pgi|0000000005350261750|ti|535026|pi|0|	4
pgi|0000000000535026364|ti|535026|pi|0|	4
pgi|0000000000535026767|ti|535026|pi|0|	4
pgi|0000000005350262321|ti|535026|pi|0|	4
pgi|0000000005350263273|ti|535026|pi|0|	4
pgi|0000000005350263540|ti|535026|pi|0|	4
pgi|0000000005350261213|ti|535026|pi|0|	1
pgi|0000000005350263944|ti|535026|pi|0|	11
pgi|0000000005350262635|ti|535026|pi|0|	17
pgi|0000000005350261024|ti|535026|pi|0|	6
pgi|0000000005350261696|ti|535026|pi|0|	1
pgi|0000000005350263345|ti|535026|pi|0|	1
pgi|0000000005350264091|ti|535026|pi|0|	2
pgi|0000000005350264025|ti|535026|pi|0|	4
pgi|0000000005350262561|ti|535026|pi|0|	2
pgi|0000000000053502653|ti|535026|pi|0|	1
pgi|0000000005350264248|ti|535026|pi|0|	3
pgi|0000000005350262239|ti|535026|pi|0|	1
pgi|0000000005350264186|ti|535026|pi|0|	11
pgi|0000000005350264010|ti|535026|pi|0|	9
pgi|0000000005350262687|ti|535026|pi|0|	1
pgi|0000000005350261109|ti|535026|pi|0|	9
pgi|0000000005350262223|ti|535026|pi|0|	8
pgi|0000000005350262090|ti|535026|pi|0|	11
pgi|0000000005350261980|ti|535026|pi|0|	4
pgi|0000000005350262933|ti|535026|pi|0|	4
pgi|0000000000535026956|ti|535026|pi|0|	4
pgi|0000000005350261327|ti|535026|pi|0|	4
pgi|0000000005350262230|ti|535026|pi|0|	1
pgi|0000000005350263172|ti|535026|pi|0|	1
pgi|0000000005350261628|ti|535026|pi|0|	1
pgi|0000000005350263200|ti|535026|pi|0|	1
pgi|0000000005350261010|ti|535026|pi|0|	11
pgi|0000000005350262657|ti|535026|pi|0|	18
pgi|0000000005350261572|ti|535026|pi|0|	2
pgi|0000000005350261979|ti|535026|pi|0|	12
pgi|0000000005350264096|ti|535026|pi|0|	8
pgi|0000000005350262954|ti|535026|pi|0|	2
pgi|0000000005350263993|ti|535026|pi|0|	9
pgi|0000000005350263815|ti|535026|pi|0|	3
pgi|0000000005350261850|ti|535026|pi|0|	5
pgi|0000000005350263813|ti|535026|pi|0|	1
pgi|0000000005350262588|ti|535026|pi|0|	10
pgi|0000000005350261241|ti|535026|pi|0|	10
pgi|0000000000535026859|ti|535026|pi|0|	5
pgi|0000000000535026527|ti|535026|pi|0|	1
pgi|0000000005350263618|ti|535026|pi|0|	11
pgi|0000000005350263622|ti|535026|pi|0|	11
pgi|0000000000535026593|ti|535026|pi|0|	1
pgi|0000000005350263878|ti|535026|pi|0|	3
pgi|0000000005350264019|ti|535026|pi|0|	5
pgi|0000000000535026843|ti|535026|pi|0|	2
pgi|0000000005350261121|ti|535026|pi|0|	8
pgi|0000000005350263892|ti|535026|pi|0|	9
pgi|0000000005350261112|ti|535026|pi|0|	9
pgi|0000000005350262696|ti|535026|pi|0|	10
pgi|0000000005350263208|ti|535026|pi|0|	1
pgi|0000000005350263209|ti|535026|pi|0|	1
pgi|0000000005350261026|ti|535026|pi|0|	3
pgi|0000000005350263213|ti|535026|pi|0|	1
pgi|0000000005350262372|ti|535026|pi|0|	1
pgi|0000000005350262757|ti|535026|pi|0|	13
pgi|0000000005350262675|ti|535026|pi|0|	5
pgi|0000000000535026863|ti|535026|pi|0|	5
pgi|0000000005350262672|ti|535026|pi|0|	5
pgi|0000000005350262262|ti|535026|pi|0|	2
pgi|0000000005350262514|ti|535026|pi|0|	1
pgi|0000000005350261268|ti|535026|pi|0|	1
pgi|0000000005350262509|ti|535026|pi|0|	4
